"","X","cases","adjusted_year","YearN","ISO_A0","full_name","continent","population_total","mean_fitted","dis_mean","dis_variance","dis_0.025","dis_0.975","dis_0.05","dis_0.95","dis_time","dis_all","continentID","countryID","region_join","country_join","global_post_mean","global_post_sd","region_post_mean","region_post_sd","country_post_mean","country_post_sd","total_post_mean","total_post_sd","post_variance"
"1694",1694,3,2003,14,"TON","Tonga","Oceania",104464,3.32331569532896,-0.433256799257795,0.790511979041265,-1.52013921957828,1.51596767077602,-1.27411190742091,1.26993714419495,-0.433256799257795,-1.03375552717721,4,50,"Oceania_14","TON_14",-0.000310837885997255,0.0155374473311443,-0.426224324274843,0.459426655434987,0.000495402734831465,0.766675655757192,-0.426039759426009,1.24163975852332,1.54166928994586
"1695",1695,NA,2015,26,"TON","Tonga","Oceania",106095,165.18156756316,0.202459068863784,2.25130848991249,-2.7499296070942,2.75059711546494,-2.30530580203707,2.30552734988682,0.202459068863784,-0.398039659055635,4,50,"Oceania_26","TON_26",-9.2820054407753e-06,0.0152220536094511,0.223004000017172,0.572507906167297,0.00574440623317695,1.38256098576163,0.228739124244908,1.97029094553838,3.88204641007052
"1696",1696,0,2001,12,"TON","Tonga","Oceania",103288,0.998121378586023,-1.61166199357972,1.19783985482724,-3.22115011079259,0.717592361238511,-2.90225666834014,0.39883791660003,-1.61166199357972,-2.21216072149914,4,50,"Oceania_12","TON_12",0.000379649059304605,0.0155343522927636,-0.368047874286938,0.461917327680337,-1.23703915766124,0.989641298974433,-1.60470738288887,1.46709297894753,2.15236180887715
"1697",1697,0,2011,22,"TON","Tonga","Oceania",107570,1.58333361575101,-3.17169631999044,1.023409538198,-4.19314373334832,-0.65118139298586,-3.90593571486587,-0.937711507026483,-3.17169631999044,-3.77219504790986,4,50,"Oceania_22","TON_22",-6.89116478899139e-05,0.01509266263608,-0.748952114649057,0.490845959618939,-2.43066280573009,0.889486074749955,-3.17968383202704,1.39542469700497,1.94721008501142
"1698",1698,14,2018,29,"TON","Tonga","Oceania",105567,14.3944796473191,-0.64103253312467,0.647169855532832,-2.67286336230935,-0.0261593060820308,-2.45723879759193,-0.239923036686379,-0.64103253312467,-1.24153126104409,4,50,"Oceania_29","TON_29",-0.000696356353461392,0.0156161594057476,0.707169366526265,0.453912799389631,-1.34944168628137,0.662459971060591,-0.642968676108565,1.13198892985597,1.28139893731646
"1699",1699,195,2007,18,"TON","Tonga","Oceania",106726,182.398944866021,2.68707655186219,0.595385692148007,0.354000287738468,2.8513029648517,0.557883572834945,2.6498435493262,2.68707655186219,2.08657782394277,4,50,"Oceania_18","TON_18",-0.000118059491313606,0.0153085410866821,1.0914499400365,0.450654762096855,1.60420264254311,0.613527549220635,2.6955345230883,1.07949085240417,1.16530050042429
"1700",1700,1,1993,4,"TON","Tonga","Oceania",100103,1.80475706211193,-1.42077363334217,1.03374592064655,-2.46379272563685,1.0549032541758,-2.17839705862917,0.770440795302889,-1.42077363334217,-2.02127236126159,4,50,"Oceania_4","TON_4",-0.00031759912988853,0.0159342624010053,-0.712994571793964,0.504381834694162,-0.704931028722282,0.875582023845339,-1.41824319964613,1.39589812094051,1.94853156404524
"1701",1701,526,1990,1,"TTO","Trinidad And Tobago","Caribbean",1252208,41.9949482885793,1.95830050297583,1.0100519528979,-0.498881246822732,2.95012080620189,-0.221409660241106,2.66879158448491,1.95830050297583,1.9535744611561,2,51,"Caribbean_1","TTO_1",0.000641663897469316,0.0152185065,0.739681124140294,0.513240365517383,1.23039196316385,0.866789615112161,1.97071475120161,1.39524848712954,1.94671834083728
"1702",1702,4295,1995,6,"TTO","Trinidad And Tobago","Caribbean",1295169,331.643966089351,2.40931017456191,0.493045818632993,-0.854774982592781,1.43916566525302,-0.671022958988918,1.25045152422373,2.40931017456191,2.40458413274218,2,51,"Caribbean_6","TTO_6",0.00166647035553105,0.0159752092719274,2.12627234191545,0.408908148206487,0.292150247007586,0.573260268318899,2.42008905927856,0.998143625797313,0.996290697719807
"1703",1703,745,1997,8,"TTO","Trinidad And Tobago","Caribbean",1305836,57.0805349734725,0.0453334250583914,0.501006564394473,-0.915934913464848,1.38534686017425,-0.729625032198514,1.19787349334931,0.0453334250583914,0.0406073832386595,2,51,"Caribbean_8","TTO_8",0.000795015525876561,0.0154192915137868,-0.182297790741779,0.41769275954609,0.233784648740753,0.584061014515851,0.0522818735248508,1.01717306557573,1.03464104533272
"1704",1704,52,2022,33,"TTO","Trinidad And Tobago","Caribbean",1365805,3.83548231287335,-0.545261785062252,0.744318572699767,-1.24621384612187,1.68587298150152,-1.00896581189265,1.44771186141112,-0.545261785062252,-0.549987826881984,2,51,"Caribbean_33","TTO_33",0.000571073875941391,0.0155095497867018,-0.768606173518845,0.452716191275452,0.2240341885901,0.737136689578244,-0.544000911052804,1.2053624306404,1.45289858919933
"1705",1705,20,2021,32,"TTO","Trinidad And Tobago","Caribbean",1367558,1.53026210658021,-1.55456744349936,0.62851794998877,-2.1654101422419,0.500513870546852,-1.94688021205758,0.286628667486405,-1.55456744349936,-1.55929348531909,2,51,"Caribbean_32","TTO_32",-0.00170686246671241,0.0157966219740494,-0.718381547016631,0.434044209759071,-0.833243651213426,0.669537682010093,-1.55333206069677,1.11937851374321,1.25300825702996
"1706",1706,2358,2008,19,"TTO","Trinidad And Tobago","Caribbean",1308587,180.140436370971,2.08555316540718,0.452861788854408,1.21602718302259,3.42785516278214,1.39473065084365,3.24718878305363,2.08555316540718,2.08082712358744,2,51,"Caribbean_19","TTO_19",0.000374087542904336,0.0152505113875861,-0.239446831031465,0.384405362097383,2.32671167764374,0.552722896162632,2.08763893415518,0.952378769647601,0.907025320875478
"1707",1707,2158,2001,12,"TTO","Trinidad And Tobago","Caribbean",1325567,162.83201532016,0.690638139159872,0.463692632276654,-1.0181698738425,1.2199061120488,-0.835329719670294,1.03915591847762,0.690638139159872,0.685912097340141,2,51,"Caribbean_12","TTO_12",0.000379649059304605,0.0155343522927636,0.585815751357026,0.394844688792946,0.106902530067552,0.567695016016671,0.693097930483882,0.978074057102381,0.956628861176711
"1708",1708,1687,2015,26,"TTO","Trinidad And Tobago","Caribbean",1349667,124.929201899172,2.47326321057461,0.453800916100815,1.52749884163591,3.75486397379251,1.70722536502266,3.57269431355268,2.47326321057461,2.46853716875488,2,51,"Caribbean_26","TTO_26",-9.2820054407753e-06,0.0152220536094511,-0.172646238598673,0.380692998875778,2.63985680656393,0.551488689515456,2.46720128595981,0.947403742000686,0.897573850356902
"1709",1709,1242,2011,22,"TTO","Trinidad And Tobago","Caribbean",1328019,93.5232763408982,1.97564867274314,0.456139354727696,-0.167562077125014,2.06672715471063,0.0122629801497585,1.88354943655993,1.97564867274314,1.97092263092341,2,51,"Caribbean_22","TTO_22",-6.89116478899139e-05,0.01509266263608,1.02380536120001,0.384822070476981,0.947776996924548,0.562437382458004,1.97151344647667,0.962352115571065,0.926121594344104
"1710",1710,2017,2000,11,"TTO","Trinidad And Tobago","Caribbean",1319774,152.855766431585,0.618354947746971,0.468926467863809,-0.836848001468589,1.40971532184155,-0.653115958365048,1.22849211933145,0.618354947746971,0.61362890592724,2,51,"Caribbean_11","TTO_11",0.000262975453026007,0.0152743073244148,0.329098813812917,0.393965756641794,0.293141665568319,0.559477868467764,0.622503454834262,0.968717932433973,0.938414432619152
"1711",1711,36,1991,2,"TTO","Trinidad And Tobago","Caribbean",1262171,2.93925532889415,-1.0017389869778,0.796165581671495,-2.66032327205044,0.350148258185895,-2.41622288067656,0.106212377461509,-1.0017389869778,-1.00646502879753,2,51,"Caribbean_2","TTO_2",7.62837141671729e-05,0.0157543393751146,0.160267335277909,0.481125996023106,-1.14882405069082,0.758339854978915,-0.988480431698745,1.25522019037714,1.57557772633041
"1712",1712,5973,2002,13,"TTO","Trinidad And Tobago","Caribbean",1332011,448.409667547266,1.78410719824117,0.462453777895818,0.103537770477239,2.33835081487847,0.285721431675916,2.15747684407099,1.78410719824117,1.77938115642144,2,51,"Caribbean_13","TTO_13",0.000808354218252497,0.015481660797604,0.568790272599213,0.393608731892848,1.21705202946498,0.561524248827895,1.78665065628245,0.970614641518347,0.942092782329788
"1713",1713,416,2019,30,"TTO","Trinidad And Tobago","Caribbean",1363985,30.502539251349,1.26213855420923,0.473188360749886,-0.267661461114774,2.00388937119566,-0.0841315185115454,1.81848676732075,1.26213855420923,1.25741251238949,2,51,"Caribbean_30","TTO_30",0.000569657553571704,0.0153371038535964,0.39291372826975,0.392774813368567,0.866048996528285,0.567238683153014,1.25953238235161,0.975350600375178,0.951308793652219
"1714",1714,2984,1998,9,"TTO","Trinidad And Tobago","Caribbean",1310225,227.770929226824,1.21782990849642,0.479309077959017,-0.766960980421976,1.49348283667293,-0.583754497419898,1.30951799091667,1.21782990849642,1.21310386667669,2,51,"Caribbean_9","TTO_9",0.000918602648800626,0.016130395513665,0.857876086697423,0.40981871223973,0.366325831368792,0.572746878896498,1.22512052071502,0.998695986649892,0.997393673750602
"1715",1715,1801,2016,27,"TTO","Trinidad And Tobago","Caribbean",1353895,132.9946119709,2.54417923887321,0.450773162299967,0.609853495790417,2.82863645918301,0.789258122653916,2.64753189466846,2.54417923887321,2.53945319705347,2,51,"Caribbean_27","TTO_27",0.000442503599878118,0.0151060676294404,0.822292336904742,0.380239522280648,1.71640934354694,0.55232055275239,2.53914418405156,0.947666142662479,0.898071117948781
"1716",1716,1200,1999,10,"TTO","Trinidad And Tobago","Caribbean",1314708,91.3150340937685,0.167093773070724,0.478381237133372,-1.18282161276714,1.07897025831963,-0.997733921432755,0.896652488913402,0.167093773070724,0.162367731250992,2,51,"Caribbean_10","TTO_10",-0.000511614126530925,0.0151041730280182,0.222174388264705,0.397936146616341,-0.0499507878883288,0.571919060039967,0.171711986249845,0.984959379684326,0.970144979628132
"1717",1717,59,2020,31,"TTO","Trinidad And Tobago","Caribbean",1366725,4.38883753892552,-0.580027075268645,0.52056161656379,-2.13475577565177,0.26598339023048,-1.93846841638063,0.0725388642650256,-0.580027075268645,-0.584753117088377,2,51,"Caribbean_31","TTO_31",-0.000991699508948108,0.0157658830251227,0.353190344732312,0.399593754192191,-0.931048566993386,0.594648549399755,-0.578849921770022,1.01000818661707,1.0201165370335
"1718",1718,3983,1996,7,"TTO","Trinidad And Tobago","Caribbean",1300928,306.152696110414,2.00290282362919,0.485377133495763,0.15804604582264,2.43223925735531,0.343798003569786,2.24857741462091,2.00290282362919,1.99817678180946,2,51,"Caribbean_7","TTO_7",-0.000367806475760624,0.0154299868960051,0.708519303914724,0.401553711174905,1.30256534846477,0.572760481424426,2.01071684590374,0.989744179495336,0.979593540844896
"1719",1719,47,2007,18,"TTO","Trinidad And Tobago","Caribbean",1303188,3.69488660058737,-2.02025075753453,0.484973128833736,-2.39959641760984,-0.11337064060664,-2.21443216678184,-0.299539569779041,-2.02025075753453,-2.02497679935426,2,51,"Caribbean_18","TTO_18",-0.000118059491313606,0.0153085410866821,-0.767333892788957,0.399174533787129,-1.24867672509505,0.571670566077668,-2.01612867737532,0.986153640951479,0.972499003561858
"1720",1720,0,2013,24,"TTO","Trinidad And Tobago","Caribbean",1340557,0.210715559827626,-4.10057352715592,0.708121644610211,-6.05340264663535,-3.06676114612157,-5.81133296047877,-3.30889330905399,-4.10057352715592,-4.10529956897565,2,51,"Caribbean_24","TTO_24",0.000109723488673332,0.0151436451407115,0.453282427998716,0.387046009309006,-4.57146150874164,0.748687090307131,-4.11806935725425,1.15087674475685,1.32451728162212
"1721",1721,126,2023,34,"TTO","Trinidad And Tobago","Caribbean",1367510,9.25831571830556,0.411629516602082,0.96023381196163,-1.90538462153737,1.48934810077284,-1.63112161440841,1.21350829735194,0.411629516602082,0.40690347478235,2,51,"Caribbean_34","TTO_34",0.000870231879026504,0.0154078877382705,0.621281928258674,0.482686420898029,-0.207423738896003,0.853965768553123,0.414728421241697,1.35206007718942,1.82806645232947
"1722",1722,0,2012,23,"TTO","Trinidad And Tobago","Caribbean",1335194,0.181687894845543,-4.34648800208492,0.751815297916334,-5.35421370077358,-2.25771694446062,-5.10240171745577,-2.5078031099562,-4.34648800208492,-4.35121404390465,2,51,"Caribbean_23","TTO_23",-0.000160364469976264,0.015755251747035,-0.542918641783285,0.385820070096471,-3.79823074247512,0.776027891240899,-4.34130974872839,1.1776032130844,1.38674932746671
"1723",1723,2209,2003,14,"TTO","Trinidad And Tobago","Caribbean",1338709,165.006451842157,0.931390958876706,0.469941160036239,-0.0757263407125604,2.16730219290564,0.108377279840986,1.98700698548137,0.931390958876706,0.926664917056975,2,51,"Caribbean_14","TTO_14",-0.000310837885997255,0.0155374473311443,-0.115815828653853,0.398281242382556,1.04923268476515,0.558205775103628,0.933106018225296,0.972024464817329,0.944831560203414
"1724",1724,38,1993,4,"TTO","Trinidad And Tobago","Caribbean",1280466,3.01077178166906,-1.60465291148158,0.655798603771849,-1.41659404728118,1.20662301885309,-1.20439083541251,0.993250916212117,-1.60465291148158,-1.60937895330132,2,51,"Caribbean_4","TTO_4",-0.00031759912988853,0.0159342624010053,-1.49765379238684,0.47896613044304,-0.0974481845373457,0.656879829780216,-1.59541957605407,1.15178022262426,1.32659768122839
"1725",1725,411,2005,16,"TTO","Trinidad And Tobago","Caribbean",1294494,31.7618495825877,-0.306556738759399,0.487996098505476,-0.468712542351974,1.79632236107744,-0.284160087160272,1.61294013842809,-0.306556738759399,-0.311282780579131,2,51,"Caribbean_16","TTO_16",-0.000181606455788469,0.0155828850056923,-0.966685402587118,0.415774874769525,0.662798931914589,0.568414816727962,-0.304068077128318,0.999772576503179,0.999545204727806
"1726",1726,116,1992,3,"TTO","Trinidad And Tobago","Caribbean",1271674,9.1620568632347,-0.158756989001499,0.672334200042135,-1.37595575002889,1.32758217197016,-1.15571436374385,1.10925006112801,-0.158756989001499,-0.163483030821231,2,51,"Caribbean_3","TTO_3",-0.00049220025874121,0.0153536386397756,-0.134250759619157,0.463318466161443,-0.0112018255340202,0.680430700965158,-0.145944785411918,1.15910280576638,1.34351931433549
"1727",1727,148,2014,25,"TTO","Trinidad And Tobago","Caribbean",1345343,11.0655741497848,0.0500911941222064,0.461070456112904,-1.83652475210107,0.412288100428338,-1.65614847220757,0.227323761681908,0.0500911941222064,0.0453651523024745,2,51,"Caribbean_25","TTO_25",0.000567958358517172,0.0156066816116153,0.765218056775776,0.380572678752922,-0.721695567784831,0.554300336247928,0.044090447349463,0.950479696612465,0.903411653672524
"1728",1728,300,2017,28,"TTO","Trinidad And Tobago","Caribbean",1356633,22.0960319856547,0.78566030442214,0.457608992986077,0.302237847294367,2.53544813443943,0.484662860401495,2.35506119701417,0.78566030442214,0.780934262602408,2,51,"Caribbean_28","TTO_28",-0.000492307450451377,0.014982491252999,-0.637676647183164,0.385460510629938,1.41926081011004,0.558587644743495,0.781091855476425,0.959030646626432,0.919739781168712
"1729",1729,4737,2010,21,"TTO","Trinidad And Tobago","Caribbean",1317714,359.442279279845,3.16019991488516,0.451877032087603,0.966625147118589,3.18789931901288,1.1456320357641,3.00601432505651,3.16019991488516,3.15547387306543,2,51,"Caribbean_21","TTO_21",-0.000152221839666277,0.0151735566137908,1.08349661714126,0.384481610031512,2.07444084758988,0.558578918688711,3.15778524289147,0.958234085334013,0.918212562295913
"1730",1730,497,2004,15,"TTO","Trinidad And Tobago","Caribbean",1345380,36.9769899806266,-0.371391617838462,0.470306660501076,-1.0854248786615,1.15424170867332,-0.901093184483956,0.974737404381686,-0.371391617838462,-0.376117659658194,2,51,"Caribbean_15","TTO_15",-0.00096415156903204,0.0160101319125049,-0.409155936428254,0.402030867697741,0.040731546389179,0.564285473313454,-0.369388541608107,0.9823264729237,0.964965299406717
"1731",1731,0,1994,5,"TTO","Trinidad And Tobago","Caribbean",1288341,0.15572120863043,-5.15339962828917,0.994524505288886,-4.70189140572659,-1.2906786820344,-4.42545937000452,-1.56686483425722,-5.15339962828917,-5.1581256701089,2,51,"Caribbean_5","TTO_5",-0.00076459591001074,0.0150544821459418,-2.15029360268782,0.509417130132266,-3.00404627106079,0.859882939045017,-5.15510446965862,1.38435455132323,1.91643752376933
"1732",1732,123,2018,29,"TTO","Trinidad And Tobago","Caribbean",1359193,9.05473731271693,-0.0433004023018494,0.466923251187208,-0.304407368223422,1.95074491824747,-0.120391250566827,1.76843158183922,-0.0433004023018494,-0.0480264441215813,2,51,"Caribbean_29","TTO_29",-0.000696356353461392,0.0156161594057476,-0.866696683834407,0.391067286430103,0.821404858841467,0.563854434483256,-0.0459881813464014,0.970537880319107,0.941943777134305
"1733",1733,24,2009,20,"TTO","Trinidad And Tobago","Caribbean",1310106,1.93714591894482,-2.26417567730782,0.484969130749077,-2.85932963227844,-0.539029471498014,-2.67141644764187,-0.727920769288423,-2.26417567730782,-2.26890171912756,2,51,"Caribbean_20","TTO_20",-2.59210422780573e-05,0.0150943546118229,-0.569535851414721,0.388678548022334,-1.69385564270323,0.588520840040424,-2.26341741516023,0.992293742674581,0.984646871751128
"1734",1734,36,2006,17,"TTO","Trinidad And Tobago","Caribbean",1297944,2.8705343069469,-2.49592627454559,0.492387407711971,-2.6149659756514,-0.312956487472509,-2.42813852695231,-0.499993701126863,-2.49592627454559,-2.50065231636532,2,51,"Caribbean_17","TTO_17",0.000159348654032088,0.0152672962532426,-1.03352432360272,0.403095062787946,-1.46179178992916,0.573675197850734,-2.49515676487785,0.992037556891922,0.984138514284094
"1735",1735,190,1996,7,"VCT","Saint Vincent And The Grenadines","Caribbean",113119,167.44834245073,2.79228104843467,0.501654070384218,0.919243968577459,3.24912865524313,1.10981564240109,3.06131622540056,2.79228104843467,2.59718559784162,2,52,"Caribbean_7","VCT_7",-0.000367806475760624,0.0154299868960051,0.708519303914724,0.401553711174905,2.08960042091002,0.581566246342566,2.79775191834899,0.998549944413476,0.997101991488156
"1736",1736,5,2006,17,"VCT","Saint Vincent And The Grenadines","Caribbean",112014,4.84638670550184,-0.935519533438224,0.610509134859488,-1.24088014222382,1.43420339009446,-1.0242605734078,1.21694182754336,-0.935519533438224,-1.13061498403127,2,52,"Caribbean_17","VCT_17",0.000159348654032088,0.0152672962532426,-1.03352432360272,0.403095062787946,0.0964464115891731,0.658056161564013,-0.936918563359511,1.0764185206052,1.15867683150189
"1737",1737,127,2013,24,"VCT","Saint Vincent And The Grenadines","Caribbean",108135,117.498834857641,1.31003896933936,0.45848308352227,-0.266683314370483,1.9690508491197,-0.0857615594951301,1.78676028295293,1.31003896933936,1.11494351874631,2,52,"Caribbean_24","VCT_24",0.000109723488673332,0.0151436451407115,0.453282427998716,0.387046009309006,0.853328873217643,0.55712324673997,1.30672102470503,0.959312901189688,0.920281242388976
"1738",1738,89,2016,27,"VCT","Saint Vincent And The Grenadines","Caribbean",106349,84.1334942088832,0.8713374251182,0.459546739368184,-1.07834772639452,1.17137665658195,-0.896567122169187,0.987673511981549,0.8713374251182,0.67624197452515,2,52,"Caribbean_27","VCT_27",0.000442503599878118,0.0151060676294404,0.822292336904742,0.380239522280648,0.046633538020162,0.551159329810833,0.869368378524783,0.946504919720921,0.895871563055908
"1739",1739,217,2010,21,"VCT","Saint Vincent And The Grenadines","Caribbean",109959,197.264546432815,2.2192013778987,0.453054906640819,0.0217717843216008,2.24720883683938,0.20288173607523,2.06676755077245,2.2192013778987,2.02410592730565,2,52,"Caribbean_21","VCT_21",-0.000152221839666277,0.0151735566137908,1.08349661714126,0.384481610031512,1.13198581300967,0.55239579395988,2.21533020831126,0.952050960605182,0.90640103158925
"1740",1740,7,1993,4,"VCT","Saint Vincent And The Grenadines","Caribbean",112735,6.05205712104405,-0.229322146193012,0.748653545628081,-0.173435659756363,2.71411649463218,0.060045711484736,2.47947589989202,-0.229322146193012,-0.424417596786062,2,52,"Caribbean_4","VCT_4",-0.00031759912988853,0.0159342624010053,-1.49765379238684,0.47896613044304,1.26780887566867,0.725251696900596,-0.230162515848056,1.22015208974464,1.48877112210821
"1741",1741,8,1999,10,"VCT","Saint Vincent And The Grenadines","Caribbean",113366,7.7463959305205,-0.345047267628255,0.563914298102769,-1.83381388809159,0.708098481689909,-1.62740718496342,0.502043671046112,-0.345047267628255,-0.540142718221306,2,52,"Caribbean_10","VCT_10",-0.000511614126530925,0.0151041730280182,0.222174388264705,0.397936146616341,-0.568206364470946,0.632898865822237,-0.346543590332772,1.0459391854666,1.09398877969453
"1742",1742,123,2002,13,"VCT","Saint Vincent And The Grenadines","Caribbean",113347,108.096303410393,2.44039145312177,0.476019169289875,0.73814873712126,3.02028361296364,0.922151540627733,2.83361524488038,2.44039145312177,2.24529600252872,2,52,"Caribbean_13","VCT_13",0.000808354218252497,0.015481660797604,0.568790272599213,0.393608731892848,1.87043746725573,0.568719791344585,2.4400360940732,0.977810184035037,0.956112756002632
"1743",1743,152,2021,32,"VCT","Saint Vincent And The Grenadines","Caribbean",102841,147.317266813974,1.19433108211313,0.608069221290801,0.613994410530893,3.21899289119466,0.827580582927056,3.00996492372674,1.19433108211313,0.999235631520076,2,52,"Caribbean_32","VCT_32",-0.00170686246671241,0.0157966219740494,-0.718381547016631,0.434044209759071,1.91777964254941,0.648101217648491,1.19769123306607,1.09794204938161,1.20547674380029
"1744",1744,1,1991,2,"VCT","Saint Vincent And The Grenadines","Caribbean",112222,1.93958407011604,-1.21137958842021,1.0389653116272,-3.15815786227395,0.427905043905566,-2.86730566703366,0.138013960933789,-1.21137958842021,-1.40647503901326,2,52,"Caribbean_2","VCT_2",7.62837141671729e-05,0.0157543393751146,0.160267335277909,0.481125996023106,-1.36346371681942,0.903521141319085,-1.20312009782735,1.40040147671731,1.96112429599201
"1745",1745,117,2014,25,"VCT","Saint Vincent And The Grenadines","Caribbean",107535,109.066112790648,1.1778840544776,0.457458752313747,-0.703973657071402,1.53212757389079,-0.523030943854536,1.34979195403966,1.1778840544776,0.982788603884548,2,52,"Caribbean_25","VCT_25",0.000567958358517172,0.0156066816116153,0.765218056775776,0.380572678752922,0.410823787908636,0.552101663449719,1.17660980304293,0.948281023814255,0.899236900126213
"1746",1746,3,2017,28,"VCT","Saint Vincent And The Grenadines","Caribbean",105663,4.09705561477021,-2.27973486321035,0.61986098948458,-3.01928863863724,-0.273766865633233,-2.79568159197132,-0.495384685877988,-2.27973486321035,-2.4748303138034,2,52,"Caribbean_28","VCT_28",-0.000492307450451377,0.014982491252999,-0.637676647183164,0.385460510629938,-1.64317365982394,0.683870777155053,-2.28134261445756,1.08431377903799,1.17573637141165
"1747",1747,0,1994,5,"VCT","Saint Vincent And The Grenadines","Caribbean",112918,0.711842296730988,-3.02764263891241,1.39253815373824,-2.98245154867202,1.24241461114081,-2.64086350153613,0.900053276027903,-3.02764263891241,-3.22273808950546,2,52,"Caribbean_5","VCT_5",-0.00076459591001074,0.0150544821459418,-2.15029360268782,0.509417130132266,-0.883302098562014,1.0643434600468,-3.03436029715985,1.58881507232501,2.52433333404712
"1748",1748,3,1997,8,"VCT","Saint Vincent And The Grenadines","Caribbean",113141,3.54830933169078,-1.22474864289461,0.679686313496714,-2.45838058545016,0.388148376577809,-2.2284721602048,0.156556485449595,-1.22474864289461,-1.41984409348766,2,52,"Caribbean_8","VCT_8",0.000795015525876561,0.0154192915137868,-0.182297790741779,0.41769275954609,-1.04031425636866,0.719368489526334,-1.22181703158456,1.15248054058621,1.32821139642989
"1749",1749,8,2005,16,"VCT","Saint Vincent And The Grenadines","Caribbean",112450,7.28384062201395,-0.397055005229143,0.580526176747503,-0.709084682642436,1.85719983351346,-0.501061760396406,1.64884527872474,-0.397055005229143,-0.592150455822193,2,52,"Caribbean_16","VCT_16",-0.000181606455788469,0.0155828850056923,-0.966685402587118,0.415774874769525,0.567279474379241,0.649934043303976,-0.399587534663665,1.08129180307919,1.16919196340625
"1750",1750,11,2019,30,"VCT","Saint Vincent And The Grenadines","Caribbean",104167,11.8475366911817,-1.2385978088127,0.530497513172096,-2.86347310897172,-0.40138317332765,-2.66481512672368,-0.602302350510977,-1.2385978088127,-1.43369325940575,2,52,"Caribbean_30","VCT_30",0.000569657553571704,0.0153371038535964,0.39291372826975,0.392774813368567,-1.63058916743848,0.611547709645178,-1.23710578161516,1.01965962686734,1.03970575466325
"1751",1751,5,2000,11,"VCT","Saint Vincent And The Grenadines","Caribbean",113545,5.30608961032396,-0.709209723973888,0.591131253684913,-2.35965000167775,0.280210465105545,-2.14569493046783,0.0659417479925178,-0.709209723973888,-0.904305174566939,2,52,"Caribbean_11","VCT_11",0.000262975453026007,0.0152743073244148,0.329098813812917,0.393965756641794,-1.03273534973521,0.652259157275746,-0.703373560469262,1.06149922124196,1.12678059669728
"1752",1752,88,1998,9,"VCT","Saint Vincent And The Grenadines","Caribbean",113180,77.6764024159404,1.98078141327938,0.49543174641598,-0.0309414745685472,2.28501709025467,0.155912804741668,2.09575369832102,1.98078141327938,1.78568596268633,2,52,"Caribbean_9","VCT_9",0.000918602648800626,0.016130395513665,0.857876086697423,0.40981871223973,1.12900839897924,0.578077123676486,1.98780308832546,1.00402623142988,1.00806867339929
"1753",1753,1603,2020,31,"VCT","Saint Vincent And The Grenadines","Caribbean",103526,1547.25266912823,3.60856093571917,0.513660955788501,2.06518953820529,4.44320509004992,2.25965350792485,4.25159296193518,3.60856093571917,3.41346548512612,2,52,"Caribbean_31","VCT_31",-0.000991699508948108,0.0157658830251227,0.353190344732312,0.399593754192191,3.25802745171238,0.589998301414951,3.61022609693574,1.00535793863227,1.01074458477092
"1754",1754,9,1990,1,"VCT","Saint Vincent And The Grenadines","Caribbean",111812,8.54865548771218,0.617436785988127,1.08817644510699,-1.92656656960008,1.69502083974392,-1.63467652935437,1.40033101962277,0.617436785988127,0.422341335395077,2,52,"Caribbean_1","VCT_1",0.000641663897469316,0.0152185065,0.739681124140294,0.513240365517383,-0.114349615885442,0.905044506760626,0.625973172152321,1.43350337877801,2.05493193696797
"1755",1755,10,2009,20,"VCT","Saint Vincent And The Grenadines","Caribbean",110508,9.546544834212,-0.677999535961894,0.525407092367506,-1.34078024131134,1.11278867187159,-1.14116201250212,0.914177078263695,-0.677999535961894,-0.873094986554944,2,52,"Caribbean_20","VCT_20",-2.59210422780573e-05,0.0150943546118229,-0.569535851414721,0.388678548022334,-0.113518638771354,0.614460301435497,-0.683080411228353,1.01823320406965,1.03679885786995
"1756",1756,3,2001,12,"VCT","Saint Vincent And The Grenadines","Caribbean",113501,3.80752036237045,-1.03900665061143,0.631624878760059,-3.01016892587606,-0.244550754435124,-2.78630331629068,-0.469160064444598,-1.03900665061143,-1.23410210120448,2,52,"Caribbean_12","VCT_12",0.000379649059304605,0.0155343522927636,0.585815751357026,0.394844688792946,-1.62540132338773,0.685969631343253,-1.0392059229714,1.09634867242896,1.20198041153675
"1757",1757,4,2004,15,"VCT","Saint Vincent And The Grenadines","Caribbean",112835,4.20799260516499,-0.925452938295545,0.625331250754252,-1.88355953912209,0.846509262192393,-1.66091628794154,0.626437866925106,-0.925452938295545,-1.1205483888886,2,52,"Caribbean_15","VCT_15",-0.00096415156903204,0.0160101319125049,-0.409155936428254,0.402030867697741,-0.521232011827588,0.684052358810492,-0.931352099824874,1.10209335842074,1.2146097706751
"1758",1758,17,2023,34,"VCT","Saint Vincent And The Grenadines","Caribbean",101323,18.1172563729888,-1.03303411940282,0.979236787925778,-3.37142561231302,0.0667468462262779,-3.09401989366727,-0.212920695398998,-1.03303411940282,-1.22812956999587,2,52,"Caribbean_34","VCT_34",0.000870231879026504,0.0154078877382705,0.621281928258674,0.482686420898029,-1.65632006229246,0.858234377601485,-1.03416790215476,1.35632868623778,1.83962750511151
