"","mean","sd","0.025quant","0.5quant","0.975quant","mode","X","ISO_A0","adjusted_year","cases","full_name","continent","label_y","hemisphere","join","total_missing","YearN","YearN2","YearN3","YearN4","population_total","ave_cases","avg_inc","YearN_continent","YearN_country","offset1","country","countryID","continentID"
"fitted.Predictor.1220",2875.00286320645,6.65896248005176,2861.96724627715,2874.99515163102,2888.082361059,2874.97977843446,1255,"NIC",2019,186405,"Nicaragua","Central America",12.670697,"north","NIC 2019",0,30,30,30,30,6483657,36292.6571428571,585.49856608593,"Central America_30","NIC_30",64.83657,"NIC",36,3
"fitted.Predictor.1221",821.803316335789,3.53799264559058,814.88734537126,821.795700634007,828.762622731252,821.780518150832,1256,"NIC",2020,53953,"Nicaragua","Central America",12.670697,"north","NIC 2020",0,31,31,31,31,6565267,36292.6571428571,585.49856608593,"Central America_31","NIC_31",65.65267,"NIC",36,3
"fitted.Predictor.1222",552.943852132221,2.88470784196557,547.308651484003,552.936327526053,558.621869887754,552.921326488758,1257,"NIC",2021,36741,"Nicaragua","Central America",12.670697,"north","NIC 2021",0,32,32,32,32,6644741,36292.6571428571,585.49856608593,"Central America_32","NIC_32",66.44741,"NIC",36,3
"fitted.Predictor.1223",1449.21265708723,4.64018814281609,1440.13485380389,1449.20522850855,1458.33273098638,1449.19041928321,1258,"NIC",2022,97541,"Nicaragua","Central America",12.670697,"north","NIC 2022",0,33,33,33,33,6730654,36292.6571428571,585.49856608593,"Central America_33","NIC_33",67.30654,"NIC",36,3
"fitted.Predictor.1224",2676.62359534791,6.26302375999919,2664.36328160472,2676.61626796246,2688.92560387119,2676.60166065195,1259,"NIC",2023,182642,"Nicaragua","Central America",12.670697,"north","NIC 2023",0,34,34,34,34,6823613,36292.6571428571,585.49856608593,"Central America_34","NIC_34",68.23613,"NIC",36,3
"fitted.Predictor.1225",0.784474413818117,10.1232290429245,0.000530919366670275,0.050308795921197,4.91907596915139,0.000236155879586756,1261,"PAK",1990,NA,"Pakistan","Asia",NA,"north","PAK 1990",10,1,1,1,1,116155576,17049.76,7.41101829959894,"Asia_1","PAK_1",1161.55576,"PAK",37,1
"fitted.Predictor.1226",0.613630026119399,5.26735872800807,0.00102176666623647,0.064314479260197,4.11845523492423,0.00075311511748606,1262,"PAK",1991,NA,"Pakistan","Asia",NA,"north","PAK 1991",10,2,2,2,2,120060406,17049.76,7.41101829959894,"Asia_2","PAK_2",1200.60406,"PAK",37,1
"fitted.Predictor.1227",0.248765116285649,1.54105487588938,0.000832280005516543,0.0374490229228192,1.69778284409502,0.000867919635854387,1263,"PAK",1992,NA,"Pakistan","Asia",NA,"north","PAK 1992",10,3,3,3,3,123546848,17049.76,7.41101829959894,"Asia_3","PAK_3",1235.46848,"PAK",37,1
"fitted.Predictor.1228",0.273947188581551,1.32372374235668,0.00155661729806124,0.0536243885695815,1.84977454966899,0.0020833257300401,1264,"PAK",1993,NA,"Pakistan","Asia",NA,"north","PAK 1993",10,4,4,4,4,127020117,17049.76,7.41101829959894,"Asia_4","PAK_4",1270.20117,"PAK",37,1
"fitted.Predictor.1229",0.111094408136367,0.00924024578066041,0.0940772930825444,0.110712115621054,0.130288294008054,0.109952606947029,1265,"PAK",1994,145,"Pakistan","Asia",29.328389,"north","PAK 1994",10,5,5,5,5,130748083,17049.76,7.41101829959894,"Asia_5","PAK_5",1307.48083,"PAK",37,1
"fitted.Predictor.1230",0.057055202405114,0.00653931190034166,0.0453078298253404,0.0566841114472747,0.0709167956759353,0.0559486993641633,1266,"PAK",1995,76,"Pakistan","Asia",29.328389,"north","PAK 1995",10,6,6,6,6,134582253,17049.76,7.41101829959894,"Asia_6","PAK_6",1345.82253,"PAK",37,1
"fitted.Predictor.1231",0.241412515315549,0.834622873452621,0.00283020376256542,0.0662325654879903,1.55047709620016,0.00501705631508856,1267,"PAK",1996,NA,"Pakistan","Asia",NA,"north","PAK 1996",10,7,7,7,7,138557092,17049.76,7.41101829959894,"Asia_7","PAK_7",1385.57092,"PAK",37,1
"fitted.Predictor.1232",0.176210563778671,0.0111329370869862,0.155387485621395,0.175859925504177,0.199029622375624,0.175162099068293,1268,"PAK",1997,251,"Pakistan","Asia",29.328389,"north","PAK 1997",10,8,8,8,8,142531804,17049.76,7.41101829959894,"Asia_8","PAK_8",1425.31804,"PAK",37,1
"fitted.Predictor.1233",0.47681127725844,1.58980734434779,0.00604383589150622,0.135426583994395,3.0384820069737,0.0110288563491234,1269,"PAK",1998,NA,"Pakistan","Asia",NA,"north","PAK 1998",10,9,9,9,9,146522356,17049.76,7.41101829959894,"Asia_9","PAK_9",1465.22356,"PAK",37,1
"fitted.Predictor.1234",0.30319296645249,1.00790598072838,0.00387061140380444,0.0863687636923529,1.93073360430949,0.00708192932202639,1270,"PAK",1999,NA,"Pakistan","Asia",NA,"north","PAK 1999",10,10,10,10,10,150565377,17049.76,7.41101829959894,"Asia_10","PAK_10",1505.65377,"PAK",37,1
"fitted.Predictor.1235",0.277944620103439,0.918788701699785,0.0035905547159968,0.0796000242967541,1.76771766080399,0.00659720250717247,1271,"PAK",2000,NA,"Pakistan","Asia",NA,"north","PAK 2000",10,11,11,11,11,154879127,17049.76,7.41101829959894,"Asia_11","PAK_11",1548.79127,"PAK",37,1
"fitted.Predictor.1236",0.440285147774681,1.43674934165287,0.00584514403892771,0.127649616048855,2.79189612330991,0.0108423078735582,1272,"PAK",2001,NA,"Pakistan","Asia",NA,"north","PAK 2001",10,12,12,12,12,159270907,17049.76,7.41101829959894,"Asia_12","PAK_12",1592.70907,"PAK",37,1
"fitted.Predictor.1237",0.53852117885836,1.72468583993842,0.0074532780514857,0.158992164696914,3.39916158854375,0.0140227127305834,1273,"PAK",2002,NA,"Pakistan","Asia",NA,"north","PAK 2002",10,13,13,13,13,163222549,17049.76,7.41101829959894,"Asia_13","PAK_13",1632.22549,"PAK",37,1
"fitted.Predictor.1238",0.0112715012227807,0.00263898837674324,0.00697671812916447,0.0109747577312217,0.0172632933034725,0.010404801148565,1274,"PAK",2003,17,"Pakistan","Asia",29.328389,"north","PAK 2003",10,14,14,14,14,167110248,17049.76,7.41101829959894,"Asia_14","PAK_14",1671.10248,"PAK",37,1
"fitted.Predictor.1239",0.0156931998273198,0.00305957901068568,0.0105467991908515,0.0154032206531141,0.0224954624583258,0.0148393780266824,1275,"PAK",2004,25,"Pakistan","Asia",29.328389,"north","PAK 2004",10,15,15,15,15,171286000,17049.76,7.41101829959894,"Asia_15","PAK_15",1712.86,"PAK",37,1
"fitted.Predictor.1240",2.24536316199244,0.0357760193220684,2.17602264794253,2.24507820162462,2.31632521498165,2.24451008242124,1276,"PAK",2005,3940,"Pakistan","Asia",29.328389,"north","PAK 2005",10,16,16,16,16,175453212,17049.76,7.41101829959894,"Asia_16","PAK_16",1754.53212,"PAK",37,1
"fitted.Predictor.1241",1.07478975917956,0.0244607914907295,1.02761894977582,1.07451151969898,1.12354390276482,1.07395683160128,1277,"PAK",2006,1931,"Pakistan","Asia",29.328389,"north","PAK 2006",10,17,17,17,17,179682690,17049.76,7.41101829959894,"Asia_17","PAK_17",1796.8269,"PAK",37,1
"fitted.Predictor.1242",0.650184656528791,0.0187770562605663,0.614139059994003,0.649913689297911,0.687772250540505,0.649373556847015,1278,"PAK",2007,1199,"Pakistan","Asia",29.328389,"north","PAK 2007",10,18,18,18,18,184493231,17049.76,7.41101829959894,"Asia_18","PAK_18",1844.93231,"PAK",37,1
"fitted.Predictor.1243",0.947474796687547,0.0223637021273531,0.904375103170038,0.947210976298625,0.992075777496408,0.946685039703711,1279,"PAK",2008,1795,"Pakistan","Asia",29.328389,"north","PAK 2008",10,19,19,19,19,189499113,17049.76,7.41101829959894,"Asia_19","PAK_19",1894.99113,"PAK",37,1
"fitted.Predictor.1244",0.487193072872349,0.0158363301909042,0.456874958035516,0.486935894960922,0.518974745056303,0.486423294923316,1280,"PAK",2009,946,"Pakistan","Asia",29.328389,"north","PAK 2009",10,20,20,20,20,194376534,17049.76,7.41101829959894,"Asia_20","PAK_20",1943.76534,"PAK",37,1
"fitted.Predictor.1245",4.91120799197367,0.0496496408028752,4.81456503739923,4.91095704577912,5.0092789105652,4.91045674103712,1281,"PAK",2010,9785,"Pakistan","Asia",29.328389,"north","PAK 2010",10,21,21,21,21,199239047,17049.76,7.41101829959894,"Asia_21","PAK_21",1992.39047,"PAK",37,1
"fitted.Predictor.1246",12.2346206607292,0.0774911646860063,12.0833670286417,12.2343752628551,12.3872706768635,12.2338860325802,1282,"PAK",2011,24928,"Pakistan","Asia",29.328389,"north","PAK 2011",10,22,22,22,22,203746065,17049.76,7.41101829959894,"Asia_22","PAK_22",2037.46065,"PAK",37,1
"fitted.Predictor.1247",1.81286083850497,0.029547940858669,1.75560692962062,1.81262008457275,1.87148473549372,1.81214009944465,1283,"PAK",2012,3764,"Pakistan","Asia",29.328389,"north","PAK 2012",10,23,23,23,23,207667125,17049.76,7.41101829959894,"Asia_23","PAK_23",2076.67125,"PAK",37,1
"fitted.Predictor.1248",13.683856911295,0.0805170505523514,13.5266455097105,13.6836200326455,13.8424162193987,13.6831477885709,1284,"PAK",2013,28883,"Pakistan","Asia",29.328389,"north","PAK 2013",10,24,24,24,24,211073978,17049.76,7.41101829959894,"Asia_24","PAK_24",2110.73978,"PAK",37,1
"fitted.Predictor.1249",1.92701647692285,0.0299912161783188,1.8688721353005,1.92678313447144,1.98648862933804,1.9263179241854,1285,"PAK",2014,4128,"Pakistan","Asia",29.328389,"north","PAK 2014",10,25,25,25,25,214264647,17049.76,7.41101829959894,"Asia_25","PAK_25",2142.64647,"PAK",37,1
"fitted.Predictor.1250",6.02353652905689,0.0526515269927357,5.92094763448421,6.02330642964594,6.12743475957232,6.02284768994151,1286,"PAK",2015,13088,"Pakistan","Asia",29.328389,"north","PAK 2015",10,26,26,26,26,217290883,17049.76,7.41101829959894,"Asia_26","PAK_26",2172.90883,"PAK",37,1
"fitted.Predictor.1251",4.20680505470645,0.0437157117226329,4.12173008520038,4.20657793358042,4.29317241669012,4.20612512770378,1287,"PAK",2016,9260,"Pakistan","Asia",29.328389,"north","PAK 2016",10,27,27,27,27,220138869,17049.76,7.41101829959894,"Asia_27","PAK_27",2201.38869,"PAK",37,1
"fitted.Predictor.1252",11.2074679135615,0.0708494153970867,11.069176968962,11.2072439785349,11.3470331124527,11.206797537088,1288,"PAK",2017,25023,"Pakistan","Asia",29.328389,"north","PAK 2017",10,28,28,28,28,223273967,17049.76,7.41101829959894,"Asia_28","PAK_28",2232.73967,"PAK",37,1
"fitted.Predictor.1253",2.66831558829523,0.0342918051990906,2.60170082789274,2.66809526540066,2.73618406386867,2.66765601047291,1289,"PAK",2018,6054,"Pakistan","Asia",29.328389,"north","PAK 2018",10,29,29,29,29,226928892,17049.76,7.41101829959894,"Asia_29","PAK_29",2269.28892,"PAK",37,1
"fitted.Predictor.1254",20.9403435568029,0.0952516326246045,20.7541813234017,20.9401269239505,21.1277384907761,20.9396950485337,1290,"PAK",2019,48330,"Pakistan","Asia",29.328389,"north","PAK 2019",10,30,30,30,30,230800899,17049.76,7.41101829959894,"Asia_30","PAK_30",2308.00899,"PAK",37,1
"fitted.Predictor.1255",19.2003249509951,0.0903895913020054,19.0236856881566,19.2001121904706,19.3781748799633,19.1996880340562,1291,"PAK",2020,45121,"Pakistan","Asia",29.328389,"north","PAK 2020",10,31,31,31,31,235001746,17049.76,7.41101829959894,"Asia_31","PAK_31",2350.01746,"PAK",37,1
"fitted.Predictor.1256",22.4161707573969,0.096749159915725,22.2270496538497,22.4159619735434,22.6064798983182,22.4155457469291,1292,"PAK",2021,53682,"Pakistan","Asia",29.328389,"north","PAK 2021",10,32,32,32,32,239477801,17049.76,7.41101829959894,"Asia_32","PAK_32",2394.77801,"PAK",37,1
"fitted.Predictor.1257",32.3356303634487,0.115188937293723,32.1103403196934,32.3354251971225,32.5620878591951,32.3350161862796,1293,"PAK",2022,78802,"Pakistan","Asia",29.328389,"north","PAK 2022",10,33,33,33,33,243700667,17049.76,7.41101829959894,"Asia_33","PAK_33",2437.00667,"PAK",37,1
"fitted.Predictor.1258",2.68261901519199,0.0329235667855392,2.61863498331713,2.68241700393235,2.74775256096979,2.68201425691832,1294,"PAK",2023,6638,"Pakistan","Asia",29.328389,"north","PAK 2023",10,34,34,34,34,247504495,17049.76,7.41101829959894,"Asia_34","PAK_34",2475.04495,"PAK",37,1
"fitted.Predictor.1259",0.0424511337289294,0.0600882725522579,0.00304896669019538,0.0244867661828864,0.191554372109024,0.00806209961149932,1296,"PAN",1990,0,"Panama","Central America",8.72198,"north","PAN 1990",3,1,1,1,1,2455583,5550.94285714286,146.740695910799,"Central America_1","PAN_1",24.55583,"PAN",38,3
"fitted.Predictor.1260",0.0481646646032549,0.0573556251517486,0.00485617538624045,0.0309680235468477,0.19559751687067,0.0127641998815911,1297,"PAN",1991,0,"Panama","Central America",8.72198,"north","PAN 1991",3,2,2,2,2,2508265,5550.94285714286,146.740695910799,"Central America_2","PAN_2",25.08265,"PAN",38,3
"fitted.Predictor.1261",0.0546115787409296,0.0565486288800156,0.00708177589572283,0.0379354379019412,0.202336593708964,0.0183010173192249,1298,"PAN",1992,0,"Panama","Central America",8.72198,"north","PAN 1992",3,3,3,3,3,2561336,5550.94285714286,146.740695910799,"Central America_3","PAN_3",25.61336,"PAN",38,3
"fitted.Predictor.1262",0.539470629674101,0.146684886192518,0.308340502777819,0.520571413813271,0.878859157015251,0.484756028707887,1299,"PAN",1993,13,"Panama","Central America",8.72198,"north","PAN 1993",3,4,4,4,4,2615099,5550.94285714286,146.740695910799,"Central America_4","PAN_4",26.15099,"PAN",38,3
"fitted.Predictor.1263",766.690913830411,5.35913386210579,756.235527547512,766.672184472916,777.25287559968,766.634845015074,1300,"PAN",1994,20469,"Panama","Central America",8.72198,"north","PAN 1994",3,5,5,5,5,2669546,5550.94285714286,146.740695910799,"Central America_5","PAN_5",26.69546,"PAN",38,3
"fitted.Predictor.1264",113.035707673724,2.0370330333215,109.093640202447,113.017357315327,117.082196758757,112.980772998981,1301,"PAN",1995,3080,"Panama","Central America",8.72198,"north","PAN 1995",3,6,6,6,6,2724557,5550.94285714286,146.740695910799,"Central America_6","PAN_6",27.24557,"PAN",38,3
"fitted.Predictor.1265",29.1720986492748,1.02470241394367,27.2141914789862,29.1541184112018,31.2323301314877,29.1182834068233,1302,"PAN",1996,811,"Panama","Central America",8.72198,"north","PAN 1996",3,7,7,7,7,2780227,5550.94285714286,146.740695910799,"Central America_7","PAN_7",27.80227,"PAN",38,3
"fitted.Predictor.1266",92.6448704273788,1.8073823480012,89.1510667315678,92.6272456162995,96.2389675862728,92.5921081889978,1303,"PAN",1997,2628,"Panama","Central America",8.72198,"north","PAN 1997",3,8,8,8,8,2836695,5550.94285714286,146.740695910799,"Central America_8","PAN_8",28.36695,"PAN",38,3
"fitted.Predictor.1267",93.8543830509801,1.80106176953026,90.3719766632478,93.8371066804314,97.4350999959327,93.8026638237563,1304,"PAN",1998,2716,"Panama","Central America",8.72198,"north","PAN 1998",3,9,9,9,9,2893914,5550.94285714286,146.740695910799,"Central America_9","PAN_9",28.93914,"PAN",38,3
"fitted.Predictor.1268",94.2479271987742,1.78703749521456,90.7920522629818,94.2309897377649,97.8001840593083,94.1972224824559,1305,"PAN",1999,2782,"Panama","Central America",8.72198,"north","PAN 1999",3,10,10,10,10,2951822,5550.94285714286,146.740695910799,"Central America_10","PAN_10",29.51822,"PAN",38,3
"fitted.Predictor.1269",10.4705609242597,0.590305360322872,9.360676691213,10.453960610054,11.6749338476349,10.4209083189744,1306,"PAN",2000,314,"Panama","Central America",8.72198,"north","PAN 2000",3,11,11,11,11,3010369,5550.94285714286,146.740695910799,"Central America_11","PAN_11",30.10369,"PAN",38,3
"fitted.Predictor.1270",50.1143731068667,1.27797876508077,47.6549030060272,50.0980860287865,52.6665267193442,50.0656180506032,1307,"PAN",2001,1538,"Panama","Central America",8.72198,"north","PAN 2001",3,12,12,12,12,3069537,5550.94285714286,146.740695910799,"Central America_12","PAN_12",30.69537,"PAN",38,3
"fitted.Predictor.1271",22.5925200068757,0.850025666499263,20.9714150993731,22.5765462097429,24.3045322772224,22.5447126796117,1308,"PAN",2002,706,"Panama","Central America",8.72198,"north","PAN 2002",3,13,13,13,13,3129344,5550.94285714286,146.740695910799,"Central America_13","PAN_13",31.29344,"PAN",38,3
"fitted.Predictor.1272",9.2222060115052,0.538213883513746,8.2117984417074,9.20654081104864,10.3217815431161,9.17535429913776,1309,"PAN",2003,293,"Panama","Central America",8.72198,"north","PAN 2003",3,14,14,14,14,3189807,5550.94285714286,146.740695910799,"Central America_14","PAN_14",31.89807,"PAN",38,3
"fitted.Predictor.1273",11.3851764531699,0.592218360754506,10.2679828314432,11.3698050726663,12.5898597778817,11.3391918486735,1310,"PAN",2004,369,"Panama","Central America",8.72198,"north","PAN 2004",3,15,15,15,15,3251155,5550.94285714286,146.740695910799,"Central America_15","PAN_15",32.51155,"PAN",38,3
"fitted.Predictor.1274",120.686343671739,1.90872867605992,116.98655512358,120.671252644609,124.47200619467,120.641165983606,1311,"PAN",2005,3998,"Panama","Central America",8.72198,"north","PAN 2005",3,16,16,16,16,3313026,5550.94285714286,146.740695910799,"Central America_16","PAN_16",33.13026,"PAN",38,3
"fitted.Predictor.1275",127.20059985615,1.94147421489308,123.435806508156,127.185785996963,131.049689844787,127.156251869427,1312,"PAN",2006,4293,"Panama","Central America",8.72198,"north","PAN 2006",3,17,17,17,17,3375024,5550.94285714286,146.740695910799,"Central America_17","PAN_17",33.75024,"PAN",38,3
"fitted.Predictor.1276",98.8908524571071,1.6962526955791,95.6061580934805,98.8763079442816,102.25831125799,98.8473110279678,1313,"PAN",2007,3399,"Panama","Central America",8.72198,"north","PAN 2007",3,18,18,18,18,3437490,5550.94285714286,146.740695910799,"Central America_18","PAN_18",34.3749,"PAN",38,3
"fitted.Predictor.1277",65.254342977706,1.36546637732073,62.6175617263065,65.2400612748618,67.972394277226,65.2115891705153,1314,"PAN",2008,2284,"Panama","Central America",8.72198,"north","PAN 2008",3,19,19,19,19,3500648,5550.94285714286,146.740695910799,"Central America_19","PAN_19",35.00648,"PAN",38,3
"fitted.Predictor.1278",190.305081789312,2.31072398382027,185.813963571075,190.291054694161,194.876019003913,190.263089076819,1315,"PAN",2009,6783,"Panama","Central America",8.72198,"north","PAN 2009",3,20,20,20,20,3564381,5550.94285714286,146.740695910799,"Central America_20","PAN_20",35.64381,"PAN",38,3
"fitted.Predictor.1279",55.1159943644506,1.23262749630191,52.7382686650307,55.1022161450156,57.5721255036969,55.0747482484673,1316,"PAN",2010,1999,"Panama","Central America",8.72198,"north","PAN 2010",3,21,21,21,21,3628535,5550.94285714286,146.740695910799,"Central America_21","PAN_21",36.28535,"PAN",38,3
"fitted.Predictor.1280",104.082456786991,1.67880070246572,100.829102554973,104.068920299271,107.412839116861,104.041932921836,1317,"PAN",2011,3844,"Panama","Central America",8.72198,"north","PAN 2011",3,22,22,22,22,3693505,5550.94285714286,146.740695910799,"Central America_22","PAN_22",36.93505,"PAN",38,3
"fitted.Predictor.1281",31.7915568355847,0.919828500977973,30.0258677688452,31.7782584444421,33.6329232879104,31.7517501316988,1318,"PAN",2012,1194,"Panama","Central America",8.72198,"north","PAN 2012",3,23,23,23,23,3759256,5550.94285714286,146.740695910799,"Central America_23","PAN_23",37.59256,"PAN",38,3
"fitted.Predictor.1282",124.817087101024,1.80644979660695,121.312086073544,124.804016982808,128.396462036069,124.777959276239,1319,"PAN",2013,4774,"Panama","Central America",8.72198,"north","PAN 2013",3,24,24,24,24,3825329,5550.94285714286,146.740695910799,"Central America_24","PAN_24",38.25329,"PAN",38,3
