"","ISO_A0","adjusted_year","cases","full_name","continent","label_y","hemisphere","join","total_missing","YearN","YearN2","YearN3","YearN4","population_total","ave_cases","avg_inc","YearN_continent","YearN_country","offset1","country","countryID","continentID"
"138","AUS",2022,2817,"Australia","Oceania",-24.129522,"south","AUS 2022",0,33,33,33,33,26014399,2259.25714285714,9.94830746820933,"Oceania_33","AUS_33",260.14399,"AUS",4,4
"139","AUS",2023,5985,"Australia","Oceania",-24.129522,"south","AUS 2023",0,34,34,34,34,26652777,2259.25714285714,9.94830746820933,"Oceania_34","AUS_34",266.52777,"AUS",4,4
"140","AUS",2024,5028,"Australia","Oceania",-24.129522,"south","AUS 2024",0,35,35,35,35,27204809,2259.25714285714,9.94830746820933,"Oceania_35","AUS_35",272.04809,"AUS",4,4
"141","BGD",1990,0,"Bangladesh","Asia",24.214956,"north","BGD 1990",9,1,1,1,1,111633717,19089.1142857143,11.3253239790811,"Asia_1","BGD_1",1116.33717,"BGD",5,1
"142","BGD",1991,0,"Bangladesh","Asia",24.214956,"north","BGD 1991",9,2,2,2,2,113787109,19089.1142857143,11.3253239790811,"Asia_2","BGD_2",1137.87109,"BGD",5,1
"143","BGD",1992,0,"Bangladesh","Asia",24.214956,"north","BGD 1992",9,3,3,3,3,115952192,19089.1142857143,11.3253239790811,"Asia_3","BGD_3",1159.52192,"BGD",5,1
"144","BGD",1993,0,"Bangladesh","Asia",24.214956,"north","BGD 1993",9,4,4,4,4,118132360,19089.1142857143,11.3253239790811,"Asia_4","BGD_4",1181.3236,"BGD",5,1
"145","BGD",1994,0,"Bangladesh","Asia",24.214956,"north","BGD 1994",9,5,5,5,5,120343179,19089.1142857143,11.3253239790811,"Asia_5","BGD_5",1203.43179,"BGD",5,1
"146","BGD",1995,0,"Bangladesh","Asia",24.214956,"north","BGD 1995",9,6,6,6,6,122600370,19089.1142857143,11.3253239790811,"Asia_6","BGD_6",1226.0037,"BGD",5,1
"147","BGD",1996,0,"Bangladesh","Asia",24.214956,"north","BGD 1996",9,7,7,7,7,124862179,19089.1142857143,11.3253239790811,"Asia_7","BGD_7",1248.62179,"BGD",5,1
"148","BGD",1997,0,"Bangladesh","Asia",24.214956,"north","BGD 1997",9,8,8,8,8,127198069,19089.1142857143,11.3253239790811,"Asia_8","BGD_8",1271.98069,"BGD",5,1
"149","BGD",1998,0,"Bangladesh","Asia",24.214956,"north","BGD 1998",9,9,9,9,9,129622332,19089.1142857143,11.3253239790811,"Asia_9","BGD_9",1296.22332,"BGD",5,1
"150","BGD",1999,273,"Bangladesh","Asia",24.214956,"north","BGD 1999",9,10,10,10,10,132108065,19089.1142857143,11.3253239790811,"Asia_10","BGD_10",1321.08065,"BGD",5,1
"151","BGD",2000,5551,"Bangladesh","Asia",24.214956,"north","BGD 2000",9,11,11,11,11,134544304,19089.1142857143,11.3253239790811,"Asia_11","BGD_11",1345.44304,"BGD",5,1
"152","BGD",2001,2430,"Bangladesh","Asia",24.214956,"north","BGD 2001",9,12,12,12,12,136805810,19089.1142857143,11.3253239790811,"Asia_12","BGD_12",1368.0581,"BGD",5,1
"153","BGD",2002,6132,"Bangladesh","Asia",24.214956,"north","BGD 2002",9,13,13,13,13,138933658,19089.1142857143,11.3253239790811,"Asia_13","BGD_13",1389.33658,"BGD",5,1
"154","BGD",2003,486,"Bangladesh","Asia",24.214956,"north","BGD 2003",9,14,14,14,14,140970351,19089.1142857143,11.3253239790811,"Asia_14","BGD_14",1409.70351,"BGD",5,1
"155","BGD",2004,3934,"Bangladesh","Asia",24.214956,"north","BGD 2004",9,15,15,15,15,142902856,19089.1142857143,11.3253239790811,"Asia_15","BGD_15",1429.02856,"BGD",5,1
"156","BGD",2005,1048,"Bangladesh","Asia",24.214956,"north","BGD 2005",9,16,16,16,16,144715786,19089.1142857143,11.3253239790811,"Asia_16","BGD_16",1447.15786,"BGD",5,1
"157","BGD",2006,2200,"Bangladesh","Asia",24.214956,"north","BGD 2006",9,17,17,17,17,146405973,19089.1142857143,11.3253239790811,"Asia_17","BGD_17",1464.05973,"BGD",5,1
"158","BGD",2007,466,"Bangladesh","Asia",24.214956,"north","BGD 2007",9,18,18,18,18,147989278,19089.1142857143,11.3253239790811,"Asia_18","BGD_18",1479.89278,"BGD",5,1
"159","BGD",2008,1153,"Bangladesh","Asia",24.214956,"north","BGD 2008",9,19,19,19,19,149474264,19089.1142857143,11.3253239790811,"Asia_19","BGD_19",1494.74264,"BGD",5,1
"160","BGD",2009,474,"Bangladesh","Asia",24.214956,"north","BGD 2009",9,20,20,20,20,150873714,19089.1142857143,11.3253239790811,"Asia_20","BGD_20",1508.73714,"BGD",5,1
"161","BGD",2010,409,"Bangladesh","Asia",24.214956,"north","BGD 2010",9,21,21,21,21,152201981,19089.1142857143,11.3253239790811,"Asia_21","BGD_21",1522.01981,"BGD",5,1
"162","BGD",2011,1359,"Bangladesh","Asia",24.214956,"north","BGD 2011",9,22,22,22,22,153591076,19089.1142857143,11.3253239790811,"Asia_22","BGD_22",1535.91076,"BGD",5,1
"163","BGD",2012,671,"Bangladesh","Asia",24.214956,"north","BGD 2012",9,23,23,23,23,155070101,19089.1142857143,11.3253239790811,"Asia_23","BGD_23",1550.70101,"BGD",5,1
"164","BGD",2013,1749,"Bangladesh","Asia",24.214956,"north","BGD 2013",9,24,24,24,24,156532141,19089.1142857143,11.3253239790811,"Asia_24","BGD_24",1565.32141,"BGD",5,1
"165","BGD",2014,375,"Bangladesh","Asia",24.214956,"north","BGD 2014",9,25,25,25,25,157964929,19089.1142857143,11.3253239790811,"Asia_25","BGD_25",1579.64929,"BGD",5,1
"166","BGD",2015,3162,"Bangladesh","Asia",24.214956,"north","BGD 2015",9,26,26,26,26,159383179,19089.1142857143,11.3253239790811,"Asia_26","BGD_26",1593.83179,"BGD",5,1
"167","BGD",2016,6060,"Bangladesh","Asia",24.214956,"north","BGD 2016",9,27,27,27,27,160811932,19089.1142857143,11.3253239790811,"Asia_27","BGD_27",1608.11932,"BGD",5,1
"168","BGD",2017,2769,"Bangladesh","Asia",24.214956,"north","BGD 2017",9,28,28,28,28,162186147,19089.1142857143,11.3253239790811,"Asia_28","BGD_28",1621.86147,"BGD",5,1
"169","BGD",2018,10148,"Bangladesh","Asia",24.214956,"north","BGD 2018",9,29,29,29,29,163523103,19089.1142857143,11.3253239790811,"Asia_29","BGD_29",1635.23103,"BGD",5,1
"170","BGD",2019,104954,"Bangladesh","Asia",24.214956,"north","BGD 2019",9,30,30,30,30,164913055,19089.1142857143,11.3253239790811,"Asia_30","BGD_30",1649.13055,"BGD",5,1
"171","BGD",2020,1405,"Bangladesh","Asia",24.214956,"north","BGD 2020",9,31,31,31,31,166298024,19089.1142857143,11.3253239790811,"Asia_31","BGD_31",1662.98024,"BGD",5,1
"172","BGD",2021,26151,"Bangladesh","Asia",24.214956,"north","BGD 2021",9,32,32,32,32,167658854,19089.1142857143,11.3253239790811,"Asia_32","BGD_32",1676.58854,"BGD",5,1
"173","BGD",2022,62408,"Bangladesh","Asia",24.214956,"north","BGD 2022",9,33,33,33,33,169384897,19089.1142857143,11.3253239790811,"Asia_33","BGD_33",1693.84897,"BGD",5,1
"174","BGD",2023,321138,"Bangladesh","Asia",24.214956,"north","BGD 2023",9,34,34,34,34,171466990,19089.1142857143,11.3253239790811,"Asia_34","BGD_34",1714.6699,"BGD",5,1
"175","BGD",2024,101214,"Bangladesh","Asia",24.214956,"north","BGD 2024",9,35,35,35,35,173562364,19089.1142857143,11.3253239790811,"Asia_35","BGD_35",1735.62364,"BGD",5,1
"176","BHS",1990,2,"Bahamas","Caribbean",26.401789,"north","BHS 1990",15,1,1,1,1,275945,244.575757575758,66.2256473669355,"Caribbean_1","BHS_1",2.75945,"BHS",6,2
"177","BHS",1991,0,"Bahamas","Caribbean",26.401789,"north","BHS 1991",15,2,2,2,2,280731,244.575757575758,66.2256473669355,"Caribbean_2","BHS_2",2.80731,"BHS",6,2
"178","BHS",1992,0,"Bahamas","Caribbean",26.401789,"north","BHS 1992",15,3,3,3,3,285927,244.575757575758,66.2256473669355,"Caribbean_3","BHS_3",2.85927,"BHS",6,2
"179","BHS",1993,0,"Bahamas","Caribbean",26.401789,"north","BHS 1993",15,4,4,4,4,291339,244.575757575758,66.2256473669355,"Caribbean_4","BHS_4",2.91339,"BHS",6,2
"180","BHS",1994,0,"Bahamas","Caribbean",26.401789,"north","BHS 1994",15,5,5,5,5,296509,244.575757575758,66.2256473669355,"Caribbean_5","BHS_5",2.96509,"BHS",6,2
"181","BHS",1995,1,"Bahamas","Caribbean",26.401789,"north","BHS 1995",15,6,6,6,6,301461,244.575757575758,66.2256473669355,"Caribbean_6","BHS_6",3.01461,"BHS",6,2
"182","BHS",1996,0,"Bahamas","Caribbean",26.401789,"north","BHS 1996",15,7,7,7,7,306268,244.575757575758,66.2256473669355,"Caribbean_7","BHS_7",3.06268,"BHS",6,2
"183","BHS",1997,0,"Bahamas","Caribbean",26.401789,"north","BHS 1997",15,8,8,8,8,310904,244.575757575758,66.2256473669355,"Caribbean_8","BHS_8",3.10904,"BHS",6,2
"184","BHS",1998,336,"Bahamas","Caribbean",26.401789,"north","BHS 1998",15,9,9,9,9,315368,244.575757575758,66.2256473669355,"Caribbean_9","BHS_9",3.15368,"BHS",6,2
"185","BHS",1999,0,"Bahamas","Caribbean",26.401789,"north","BHS 1999",15,10,10,10,10,319614,244.575757575758,66.2256473669355,"Caribbean_10","BHS_10",3.19614,"BHS",6,2
"186","BHS",2000,0,"Bahamas","Caribbean",26.401789,"north","BHS 2000",15,11,11,11,11,323835,244.575757575758,66.2256473669355,"Caribbean_11","BHS_11",3.23835,"BHS",6,2
"187","BHS",2001,0,"Bahamas","Caribbean",26.401789,"north","BHS 2001",15,12,12,12,12,327836,244.575757575758,66.2256473669355,"Caribbean_12","BHS_12",3.27836,"BHS",6,2
"188","BHS",2002,0,"Bahamas","Caribbean",26.401789,"north","BHS 2002",15,13,13,13,13,331614,244.575757575758,66.2256473669355,"Caribbean_13","BHS_13",3.31614,"BHS",6,2
"189","BHS",2003,180,"Bahamas","Caribbean",26.401789,"north","BHS 2003",15,14,14,14,14,335618,244.575757575758,66.2256473669355,"Caribbean_14","BHS_14",3.35618,"BHS",6,2
"190","BHS",2004,1,"Bahamas","Caribbean",26.401789,"north","BHS 2004",15,15,15,15,15,339782,244.575757575758,66.2256473669355,"Caribbean_15","BHS_15",3.39782,"BHS",6,2
"191","BHS",2005,0,"Bahamas","Caribbean",26.401789,"north","BHS 2005",15,16,16,16,16,343894,244.575757575758,66.2256473669355,"Caribbean_16","BHS_16",3.43894,"BHS",6,2
"192","BHS",2006,1,"Bahamas","Caribbean",26.401789,"north","BHS 2006",15,17,17,17,17,348375,244.575757575758,66.2256473669355,"Caribbean_17","BHS_17",3.48375,"BHS",6,2
"193","BHS",2007,0,"Bahamas","Caribbean",26.401789,"north","BHS 2007",15,18,18,18,18,353334,244.575757575758,66.2256473669355,"Caribbean_18","BHS_18",3.53334,"BHS",6,2
"194","BHS",2008,1,"Bahamas","Caribbean",26.401789,"north","BHS 2008",15,19,19,19,19,358120,244.575757575758,66.2256473669355,"Caribbean_19","BHS_19",3.5812,"BHS",6,2
"195","BHS",2009,1,"Bahamas","Caribbean",26.401789,"north","BHS 2009",15,20,20,20,20,362810,244.575757575758,66.2256473669355,"Caribbean_20","BHS_20",3.6281,"BHS",6,2
"196","BHS",2010,10,"Bahamas","Caribbean",26.401789,"north","BHS 2010",15,21,21,21,21,367478,244.575757575758,66.2256473669355,"Caribbean_21","BHS_21",3.67478,"BHS",6,2
"197","BHS",2011,6997,"Bahamas","Caribbean",26.401789,"north","BHS 2011",15,22,22,22,22,371729,244.575757575758,66.2256473669355,"Caribbean_22","BHS_22",3.71729,"BHS",6,2
"198","BHS",2012,3,"Bahamas","Caribbean",26.401789,"north","BHS 2012",15,23,23,23,23,375469,244.575757575758,66.2256473669355,"Caribbean_23","BHS_23",3.75469,"BHS",6,2
"199","BHS",2013,3,"Bahamas","Caribbean",26.401789,"north","BHS 2013",15,24,24,24,24,378953,244.575757575758,66.2256473669355,"Caribbean_24","BHS_24",3.78953,"BHS",6,2
"200","BHS",2014,146,"Bahamas","Caribbean",26.401789,"north","BHS 2014",15,25,25,25,25,382298,244.575757575758,66.2256473669355,"Caribbean_25","BHS_25",3.82298,"BHS",6,2
"201","BHS",2015,10,"Bahamas","Caribbean",26.401789,"north","BHS 2015",15,26,26,26,26,385346,244.575757575758,66.2256473669355,"Caribbean_26","BHS_26",3.85346,"BHS",6,2
"202","BHS",2016,82,"Bahamas","Caribbean",26.401789,"north","BHS 2016",15,27,27,27,27,388055,244.575757575758,66.2256473669355,"Caribbean_27","BHS_27",3.88055,"BHS",6,2
"203","BHS",2017,14,"Bahamas","Caribbean",26.401789,"north","BHS 2017",15,28,28,28,28,390485,244.575757575758,66.2256473669355,"Caribbean_28","BHS_28",3.90485,"BHS",6,2
"204","BHS",2018,10,"Bahamas","Caribbean",26.401789,"north","BHS 2018",15,29,29,29,29,392717,244.575757575758,66.2256473669355,"Caribbean_29","BHS_29",3.92717,"BHS",6,2
"205","BHS",2019,27,"Bahamas","Caribbean",26.401789,"north","BHS 2019",15,30,30,30,30,394675,244.575757575758,66.2256473669355,"Caribbean_30","BHS_30",3.94675,"BHS",6,2
"206","BHS",2020,3,"Bahamas","Caribbean",26.401789,"north","BHS 2020",15,31,31,31,31,395863,244.575757575758,66.2256473669355,"Caribbean_31","BHS_31",3.95863,"BHS",6,2
"207","BHS",2021,NA,"Bahamas","Caribbean",NA,"north","BHS 2021",15,32,32,32,32,396373,244.575757575758,66.2256473669355,"Caribbean_32","BHS_32",3.96373,"BHS",6,2
"208","BHS",2022,NA,"Bahamas","Caribbean",NA,"north","BHS 2022",15,33,33,33,33,397538,244.575757575758,66.2256473669355,"Caribbean_33","BHS_33",3.97538,"BHS",6,2
"209","BHS",2023,243,"Bahamas","Caribbean",26.401789,"north","BHS 2023",15,34,34,34,34,399440,244.575757575758,66.2256473669355,"Caribbean_34","BHS_34",3.9944,"BHS",6,2
"210","BHS",2024,0,"Bahamas","Caribbean",26.401789,"north","BHS 2024",15,35,35,35,35,401283,244.575757575758,66.2256473669355,"Caribbean_35","BHS_35",4.01283,"BHS",6,2
"211","BLZ",1990,2,"Belize","Central America",17.202068,"north","BLZ 1990",6,1,1,1,1,183076,1618.94285714286,439.377958299927,"Central America_1","BLZ_1",1.83076,"BLZ",7,3
"212","BLZ",1991,0,"Belize","Central America",17.202068,"north","BLZ 1991",6,2,2,2,2,187040,1618.94285714286,439.377958299927,"Central America_2","BLZ_2",1.8704,"BLZ",7,3
"213","BLZ",1992,0,"Belize","Central America",17.202068,"north","BLZ 1992",6,3,3,3,3,190983,1618.94285714286,439.377958299927,"Central America_3","BLZ_3",1.90983,"BLZ",7,3
"214","BLZ",1993,0,"Belize","Central America",17.202068,"north","BLZ 1993",6,4,4,4,4,194902,1618.94285714286,439.377958299927,"Central America_4","BLZ_4",1.94902,"BLZ",7,3
"215","BLZ",1994,0,"Belize","Central America",17.202068,"north","BLZ 1994",6,5,5,5,5,199097,1618.94285714286,439.377958299927,"Central America_5","BLZ_5",1.99097,"BLZ",7,3
"216","BLZ",1995,107,"Belize","Central America",17.202068,"north","BLZ 1995",6,6,6,6,6,204146,1618.94285714286,439.377958299927,"Central America_6","BLZ_6",2.04146,"BLZ",7,3
"217","BLZ",1996,0,"Belize","Central America",17.202068,"north","BLZ 1996",6,7,7,7,7,210310,1618.94285714286,439.377958299927,"Central America_7","BLZ_7",2.1031,"BLZ",7,3
"218","BLZ",1997,141,"Belize","Central America",17.202068,"north","BLZ 1997",6,8,8,8,8,217446,1618.94285714286,439.377958299927,"Central America_8","BLZ_8",2.17446,"BLZ",7,3
"219","BLZ",1998,7,"Belize","Central America",17.202068,"north","BLZ 1998",6,9,9,9,9,225173,1618.94285714286,439.377958299927,"Central America_9","BLZ_9",2.25173,"BLZ",7,3
"220","BLZ",1999,3,"Belize","Central America",17.202068,"north","BLZ 1999",6,10,10,10,10,233059,1618.94285714286,439.377958299927,"Central America_10","BLZ_10",2.33059,"BLZ",7,3
"221","BLZ",2000,4,"Belize","Central America",17.202068,"north","BLZ 2000",6,11,11,11,11,240799,1618.94285714286,439.377958299927,"Central America_11","BLZ_11",2.40799,"BLZ",7,3
"222","BLZ",2001,3,"Belize","Central America",17.202068,"north","BLZ 2001",6,12,12,12,12,248379,1618.94285714286,439.377958299927,"Central America_12","BLZ_12",2.48379,"BLZ",7,3
"223","BLZ",2002,41,"Belize","Central America",17.202068,"north","BLZ 2002",6,13,13,13,13,256009,1618.94285714286,439.377958299927,"Central America_13","BLZ_13",2.56009,"BLZ",7,3
"224","BLZ",2003,0,"Belize","Central America",17.202068,"north","BLZ 2003",6,14,14,14,14,263780,1618.94285714286,439.377958299927,"Central America_14","BLZ_14",2.6378,"BLZ",7,3
"225","BLZ",2004,2,"Belize","Central America",17.202068,"north","BLZ 2004",6,15,15,15,15,271688,1618.94285714286,439.377958299927,"Central America_15","BLZ_15",2.71688,"BLZ",7,3
"226","BLZ",2005,380,"Belize","Central America",17.202068,"north","BLZ 2005",6,16,16,16,16,279731,1618.94285714286,439.377958299927,"Central America_16","BLZ_16",2.79731,"BLZ",7,3
"227","BLZ",2006,9,"Belize","Central America",17.202068,"north","BLZ 2006",6,17,17,17,17,287878,1618.94285714286,439.377958299927,"Central America_17","BLZ_17",2.87878,"BLZ",7,3
"228","BLZ",2007,40,"Belize","Central America",17.202068,"north","BLZ 2007",6,18,18,18,18,296100,1618.94285714286,439.377958299927,"Central America_18","BLZ_18",2.961,"BLZ",7,3
"229","BLZ",2008,23,"Belize","Central America",17.202068,"north","BLZ 2008",6,19,19,19,19,304361,1618.94285714286,439.377958299927,"Central America_19","BLZ_19",3.04361,"BLZ",7,3
"230","BLZ",2009,1370,"Belize","Central America",17.202068,"north","BLZ 2009",6,20,20,20,20,312614,1618.94285714286,439.377958299927,"Central America_20","BLZ_20",3.12614,"BLZ",7,3
"231","BLZ",2010,1885,"Belize","Central America",17.202068,"north","BLZ 2010",6,21,21,21,21,320245,1618.94285714286,439.377958299927,"Central America_21","BLZ_21",3.20245,"BLZ",7,3
"232","BLZ",2011,466,"Belize","Central America",17.202068,"north","BLZ 2011",6,22,22,22,22,327298,1618.94285714286,439.377958299927,"Central America_22","BLZ_22",3.27298,"BLZ",7,3
"233","BLZ",2012,1421,"Belize","Central America",17.202068,"north","BLZ 2012",6,23,23,23,23,334414,1618.94285714286,439.377958299927,"Central America_23","BLZ_23",3.34414,"BLZ",7,3
"234","BLZ",2013,2690,"Belize","Central America",17.202068,"north","BLZ 2013",6,24,24,24,24,341627,1618.94285714286,439.377958299927,"Central America_24","BLZ_24",3.41627,"BLZ",7,3
"235","BLZ",2014,4990,"Belize","Central America",17.202068,"north","BLZ 2014",6,25,25,25,25,348923,1618.94285714286,439.377958299927,"Central America_25","BLZ_25",3.48923,"BLZ",7,3
"236","BLZ",2015,5691,"Belize","Central America",17.202068,"north","BLZ 2015",6,26,26,26,26,356333,1618.94285714286,439.377958299927,"Central America_26","BLZ_26",3.56333,"BLZ",7,3
"237","BLZ",2016,4899,"Belize","Central America",17.202068,"north","BLZ 2016",6,27,27,27,27,364705,1618.94285714286,439.377958299927,"Central America_27","BLZ_27",3.64705,"BLZ",7,3
"238","BLZ",2017,3054,"Belize","Central America",17.202068,"north","BLZ 2017",6,28,28,28,28,373202,1618.94285714286,439.377958299927,"Central America_28","BLZ_28",3.73202,"BLZ",7,3
"239","BLZ",2018,2347,"Belize","Central America",17.202068,"north","BLZ 2018",6,29,29,29,29,380226,1618.94285714286,439.377958299927,"Central America_29","BLZ_29",3.80226,"BLZ",7,3
"240","BLZ",2019,13410,"Belize","Central America",17.202068,"north","BLZ 2019",6,30,30,30,30,385829,1618.94285714286,439.377958299927,"Central America_30","BLZ_30",3.85829,"BLZ",7,3
"241","BLZ",2020,2658,"Belize","Central America",17.202068,"north","BLZ 2020",6,31,31,31,31,390812,1618.94285714286,439.377958299927,"Central America_31","BLZ_31",3.90812,"BLZ",7,3
"242","BLZ",2021,3104,"Belize","Central America",17.202068,"north","BLZ 2021",6,32,32,32,32,395346,1618.94285714286,439.377958299927,"Central America_32","BLZ_32",3.95346,"BLZ",7,3
"243","BLZ",2022,5080,"Belize","Central America",17.202068,"north","BLZ 2022",6,33,33,33,33,402733,1618.94285714286,439.377958299927,"Central America_33","BLZ_33",4.02733,"BLZ",7,3
"244","BLZ",2023,1705,"Belize","Central America",17.202068,"north","BLZ 2023",6,34,34,34,34,411106,1618.94285714286,439.377958299927,"Central America_34","BLZ_34",4.11106,"BLZ",7,3
"245","BLZ",2024,1131,"Belize","Central America",17.202068,"north","BLZ 2024",6,35,35,35,35,417072,1618.94285714286,439.377958299927,"Central America_35","BLZ_35",4.17072,"BLZ",7,3
"246","BOL",1990,97397,"Bolivia","South America",-16.666015,"south","BOL 1990",0,1,1,1,1,7130142,27194.8,267.267014061004,"South America_1","BOL_1",71.30142,"BOL",8,5
"247","BOL",1991,3501,"Bolivia","South America",-16.666015,"south","BOL 1991",0,2,2,2,2,7280289,27194.8,267.267014061004,"South America_2","BOL_2",72.80289,"BOL",8,5
"248","BOL",1992,6915,"Bolivia","South America",-16.666015,"south","BOL 1992",0,3,3,3,3,7430336,27194.8,267.267014061004,"South America_3","BOL_3",74.30336,"BOL",8,5
"249","BOL",1993,54453,"Bolivia","South America",-16.666015,"south","BOL 1993",0,4,4,4,4,7579195,27194.8,267.267014061004,"South America_4","BOL_4",75.79195,"BOL",8,5
"250","BOL",1994,7,"Bolivia","South America",-16.666015,"south","BOL 1994",0,5,5,5,5,7727322,27194.8,267.267014061004,"South America_5","BOL_5",77.27322,"BOL",8,5
"251","BOL",1995,52,"Bolivia","South America",-16.666015,"south","BOL 1995",0,6,6,6,6,7874676,27194.8,267.267014061004,"South America_6","BOL_6",78.74676,"BOL",8,5
"252","BOL",1996,539,"Bolivia","South America",-16.666015,"south","BOL 1996",0,7,7,7,7,8021736,27194.8,267.267014061004,"South America_7","BOL_7",80.21736,"BOL",8,5
"253","BOL",1997,49,"Bolivia","South America",-16.666015,"south","BOL 1997",0,8,8,8,8,8167900,27194.8,267.267014061004,"South America_8","BOL_8",81.679,"BOL",8,5
"254","BOL",1998,43,"Bolivia","South America",-16.666015,"south","BOL 1998",0,9,9,9,9,8313394,27194.8,267.267014061004,"South America_9","BOL_9",83.13394,"BOL",8,5
"255","BOL",1999,73,"Bolivia","South America",-16.666015,"south","BOL 1999",0,10,10,10,10,8459806,27194.8,267.267014061004,"South America_10","BOL_10",84.59806,"BOL",8,5
"256","BOL",2000,176,"Bolivia","South America",-16.666015,"south","BOL 2000",0,11,11,11,11,8606326,27194.8,267.267014061004,"South America_11","BOL_11",86.06326,"BOL",8,5
"257","BOL",2001,891,"Bolivia","South America",-16.666015,"south","BOL 2001",0,12,12,12,12,8752736,27194.8,267.267014061004,"South America_12","BOL_12",87.52736,"BOL",8,5
"258","BOL",2002,6501,"Bolivia","South America",-16.666015,"south","BOL 2002",0,13,13,13,13,8900355,27194.8,267.267014061004,"South America_13","BOL_13",89.00355,"BOL",8,5
"259","BOL",2003,7365,"Bolivia","South America",-16.666015,"south","BOL 2003",0,14,14,14,14,9050700,27194.8,267.267014061004,"South America_14","BOL_14",90.507,"BOL",8,5
"260","BOL",2004,4433,"Bolivia","South America",-16.666015,"south","BOL 2004",0,15,15,15,15,9204287,27194.8,267.267014061004,"South America_15","BOL_15",92.04287,"BOL",8,5
"261","BOL",2005,2039,"Bolivia","South America",-16.666015,"south","BOL 2005",0,16,16,16,16,9360754,27194.8,267.267014061004,"South America_16","BOL_16",93.60754,"BOL",8,5
"262","BOL",2006,7223,"Bolivia","South America",-16.666015,"south","BOL 2006",0,17,17,17,17,9521689,27194.8,267.267014061004,"South America_17","BOL_17",95.21689,"BOL",8,5
"263","BOL",2007,3178,"Bolivia","South America",-16.666015,"south","BOL 2007",0,18,18,18,18,9685960,27194.8,267.267014061004,"South America_18","BOL_18",96.8596,"BOL",8,5
"264","BOL",2008,83849,"Bolivia","South America",-16.666015,"south","BOL 2008",0,19,19,19,19,9850858,27194.8,267.267014061004,"South America_19","BOL_19",98.50858,"BOL",8,5
